TimeStamp (ms), Total Power (W), CPU (W), Monitor (W), Disk (W), Base (W), Application (W)
63787048261927,29.4,14.5,-0.1,0.0,15.0,11.1
63787048263098,27.2,12.3,-0.1,0.0,15.0,10.3
63787048264267,27.5,12.6,-0.1,0.0,15.0,10.6
63787048265439,27.1,12.2,-0.1,0.0,15.0,10.4
63787048266622,27.9,13.0,-0.1,0.0,15.0,11.2
63787048267794,28.0,13.1,-0.1,0.0,15.0,11.2
63787048268974,28.0,13.1,-0.1,0.0,15.0,11.3
63787048270146,28.4,13.5,-0.1,0.0,15.0,12.2
63787048271310,27.2,12.3,-0.1,0.0,15.0,10.7
63787048272496,28.4,13.5,-0.1,0.0,15.0,11.9
63787048273667,30.4,15.5,-0.1,0.0,15.0,11.7
63787048274839,30.0,15.1,-0.1,0.0,15.0,11.7
63787048276010,29.4,14.5,-0.1,0.0,15.0,11.8
63787048277182,30.9,16.0,-0.1,0.0,15.0,12.7
63787048278369,28.7,13.8,-0.1,0.0,15.0,10.9
63787048279537,29.1,14.2,-0.1,0.0,15.0,11.4
63787048280709,29.8,14.9,-0.1,0.0,15.0,12.1
63787048281880,29.2,14.3,-0.1,0.0,15.0,10.6
63787048283052,30.1,15.2,-0.1,0.0,15.0,12.2
63787048284223,28.7,13.8,-0.1,0.0,15.0,10.9
63787048285395,29.1,14.2,-0.1,0.0,15.0,11.5
63787048286564,29.4,14.5,-0.1,0.0,15.0,11.7
63787048287735,30.2,15.3,-0.1,0.0,15.0,11.9
63787048288907,29.4,14.5,-0.1,0.0,15.0,11.7
63787048290079,29.4,14.5,-0.1,0.0,15.0,11.5
63787048291250,29.9,15.0,-0.1,0.0,15.0,11.9
63787048292420,29.9,15.0,-0.1,0.0,15.0,12.0
63787048293592,28.6,13.7,-0.1,0.0,15.0,10.5
63787048294763,29.9,15.0,-0.1,0.0,15.0,11.9
63787048295935,29.8,14.9,-0.1,0.0,15.0,11.8
63787048297106,29.4,14.5,-0.1,0.0,15.0,11.5
63787048298278,30.1,15.2,-0.1,0.0,15.0,12.1
63787048299462,29.9,15.0,-0.1,0.0,15.0,11.3
63787048300634,29.5,14.6,-0.1,0.0,15.0,11.7
63787048301821,30.4,15.5,-0.1,0.0,15.0,12.3
63787048303008,30.0,15.1,-0.1,0.0,15.0,12.2
63787048304180,29.4,14.5,-0.1,0.0,15.0,11.5
63787048305351,29.5,14.6,-0.1,0.0,15.0,12.2
63787048306536,26.5,11.6,-0.1,0.0,15.0,9.0
63787048307723,27.2,12.3,-0.1,0.0,15.0,10.8
63787048308910,28.0,13.1,-0.1,0.0,15.0,11.4
63787048310098,29.7,14.8,-0.1,0.0,15.0,13.5
63787048311285,24.5,9.6,-0.1,0.0,15.0,7.9
63787048312472,28.1,13.2,-0.1,0.0,15.0,12.0
63787048313659,29.1,14.2,-0.1,0.0,15.0,12.5
63787048314831,28.0,13.1,-0.1,0.0,15.0,11.2
63787048316018,26.8,11.9,-0.1,0.0,15.0,10.5
63787048317205,27.6,12.7,-0.1,0.0,15.0,10.5
63787048318393,28.5,13.6,-0.1,0.0,15.0,11.9
63787048319564,25.4,10.5,-0.1,0.0,15.0,9.2
63787048320751,28.3,13.4,-0.1,0.0,15.0,11.5
63787048321923,28.3,13.4,-0.1,0.0,15.0,11.5
63787048323110,29.4,14.5,-0.1,0.0,15.0,12.9
63787048324313,29.4,14.5,-0.1,0.0,15.0,11.2
63787048325485,29.3,14.4,-0.1,0.0,15.0,12.7
63787048326672,27.7,12.8,-0.1,0.0,15.0,10.7
63787048327859,27.8,12.9,-0.1,0.0,15.0,11.2
63787048329046,27.9,13.0,-0.1,0.0,15.0,10.6
63787048330249,29.2,14.3,-0.1,0.0,15.0,12.9
63787048331468,31.4,16.5,-0.1,0.0,15.0,12.7
63787048332655,30.1,15.2,-0.1,0.0,15.0,12.0
63787048333826,27.3,12.4,-0.1,0.0,15.0,11.0
63787048334998,26.9,12.0,-0.1,0.0,15.0,10.0
63787048336170,26.2,11.3,-0.1,0.0,15.0,9.3
63787048337350,28.1,13.2,-0.1,0.0,15.0,11.1
63787048338521,29.3,14.4,-0.1,0.0,15.0,12.5
63787048339702,27.7,12.8,-0.1,0.0,15.0,11.8
63787048340886,26.4,11.5,-0.1,0.0,15.0,9.9
63787048342058,27.3,12.4,-0.1,0.0,15.0,10.2
63787048343226,28.3,13.4,-0.1,0.0,15.0,11.4
63787048344398,25.7,10.8,-0.1,0.0,15.0,8.9
63787048345598,28.6,13.7,-0.1,0.0,15.0,12.5
63787048346769,27.5,12.6,-0.1,0.0,15.0,10.8
63787048347954,27.6,12.7,-0.1,0.0,15.0,10.9
63787048349125,27.5,12.6,-0.1,0.0,15.0,11.0
63787048350309,27.0,12.1,-0.1,0.0,15.0,10.3
63787048351511,28.2,13.3,-0.1,0.0,15.0,10.7
63787048352694,29.8,14.9,-0.1,0.0,15.0,12.3
63787048353856,27.5,12.6,-0.1,0.0,15.0,10.9
63787048355051,29.1,14.2,-0.1,0.0,15.0,11.9
63787048356223,26.8,11.9,-0.1,0.0,15.0,10.2
63787048357388,25.0,10.1,-0.1,0.0,15.0,8.5
63787048358560,27.8,12.9,-0.1,0.0,15.0,9.4
